0.2010000000, 1.2595657283, -0.0044099925, 1.2639757209,-6.2333927063,0.0572662166
0.2020000000, 1.2657986238, -0.0043509464, 1.2701495702,-6.2328954497,0.0590461137
0.2030000000, 1.2720310195, -0.0042901062, 1.2763211257,-6.2323957324,0.0608402030
0.2040000000, 1.2782629131, -0.0042274577, 1.2824903708,-6.2318935547,0.0626484735
0.2050000000, 1.2844943020, -0.0041629868, 1.2886572888,-6.2313889168,0.0644709140
0.2060000000, 1.2907251838, -0.0040966793, 1.2948218631,-6.2308818188,0.0663075135
0.2070000000, 1.2969555561, -0.0040285210, 1.3009840771,-6.2303722609,0.0681582608
0.2080000000, 1.3031854163, -0.0039584979, 1.3071439142,-6.2298602434,0.0700231446
0.2090000000, 1.3094147621, -0.0038865957, 1.3133013578,-6.2293457664,0.0719021537
0.2100000000, 1.3156435909, -0.0038128004, 1.3194563914,-6.2288288302,0.0737952768
0.2110000000, 1.3218719004, -0.0037370979, 1.3256089983,-6.2283094350,0.0757025027
0.2120000000, 1.3280996879, -0.0036594741, 1.3317591621,-6.2277875809,0.0776238198
0.2130000000, 1.3343269512, -0.0035799149, 1.3379068661,-6.2272632682,0.0795592170
0.2140000000, 1.3405536877, -0.0034984062, 1.3440520939,-6.2267364970,0.0815086826
0.2150000000, 1.3467798950, -0.0034149340, 1.3501948290,-6.2262072677,0.0834722053
0.2160000000, 1.3530055706, -0.0033294842, 1.3563350548,-6.2256755803,0.0854497735
0.2170000000, 1.3592307120, -0.0032420429, 1.3624727549,-6.2251414351,0.0874413757
0.2180000000, 1.3654553168, -0.0031525959, 1.3686079127,-6.2246048323,0.0894470002
0.2190000000, 1.3716793826, -0.0030611292, 1.3747405118,-6.2240657722,0.0914666355
0.2200000000, 1.3779029068, -0.0029676290, 1.3808705358,-6.2235242549,0.0935002699
0.2210000000, 1.3841258871, -0.0028720811, 1.3869979682,-6.2229802807,0.0955478917
0.2220000000, 1.3903483210, -0.0027744716, 1.3931227926,-6.2224338497,0.0976094892
0.2230000000, 1.3965702059, -0.0026747865, 1.3992449925,-6.2218849622,0.0996850505
0.2240000000, 1.4027915396, -0.0025730120, 1.4053645515,-6.2213336184,0.1017745639
0.2250000000, 1.4090123194, -0.0024691340, 1.4114814533,-6.2207798185,0.1038780175
0.2260000000, 1.4152325429, -0.0023631386, 1.4175956815,-6.2202235628,0.1059953995
0.2270000000, 1.4214522078, -0.0022550119, 1.4237072196,-6.2196648514,0.1081266978
0.2280000000, 1.4276713115, -0.0021447400, 1.4298160514,-6.2191036845,0.1102719006
0.2290000000, 1.4338898515, -0.0020323090, 1.4359221605,-6.2185400625,0.1124309958
0.2300000000, 1.4401078255, -0.0019177050, 1.4420255305,-6.2179739855,0.1146039713
0.2310000000, 1.4463252310, -0.0018009142, 1.4481261451,-6.2174054538,0.1167908153
0.2320000000, 1.4525420654, -0.0016819227, 1.4542239881,-6.2168344675,0.1189915154
